,USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,Year,Month,Day
3074,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,18.5,10.9,25.0,3.0,0.16,11.4,21.0,35.9,0,,1,2018,4,5
3075,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,21.4,7.0,33.1,14.5,0.0,7.2,15.0,22.9,0,,1,2018,4,6
3076,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,27.5,7.0,33.1,17.7,0.08,9.1,15.0,27.0,0,,1,2018,4,7
3077,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,20.8,6.1,30.9,12.9,0.0,4.2,8.9,17.1,0,,1,2018,4,8
3078,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,21.5,6.1,34.0,8.3,0.01,3.3,8.0,,0,,0,2018,4,9
3079,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,47.1,32.0,66.9,35.5,0.18,3.3,11.1,,0,,0,2018,5,1
3080,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,57.1,42.1,68.0,46.8,0.0,9.3,22.0,33.0,1,,0,2018,5,10
3081,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,45.0,32.0,68.0,27.9,0.0,5.8,12.0,21.0,0,,0,2018,5,11
3082,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,42.6,21.0,64.0,21.1,0.0,2.3,8.0,,0,,0,2018,5,12
3083,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,48.0,21.0,70.0,24.1,0.0,3.6,9.9,19.0,0,,0,2018,5,13
3084,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,58.0,37.9,75.0,40.7,0.0,6.8,12.0,22.0,0,,0,2018,5,14
3085,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,53.3,42.1,59.0,48.5,0.0,2.5,11.1,19.0,1,,0,2018,5,15
3086,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,50.7,30.0,73.0,36.4,0.56,4.6,11.1,19.0,0,,0,2018,5,16
3087,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,60.7,46.9,69.1,49.6,0.0,5.7,9.9,15.0,0,,0,2018,5,17
3088,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,49.3,30.0,70.0,23.7,0.0,7.4,13.0,19.0,0,,0,2018,5,18
3089,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,47.9,30.0,64.0,36.4,0.0,4.5,9.9,15.9,1,,0,2018,5,19
3090,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,54.6,32.0,79.0,39.6,0.0,6.6,19.0,28.9,1,,0,2018,5,2
3091,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.6,53.1,60.8,53.9,0.24,7.1,12.0,15.9,1,,0,2018,5,20
3092,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,51.2,28.9,73.0,37.2,0.06,3.6,9.9,17.1,0,,0,2018,5,21
3093,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,51.0,28.9,73.0,47.5,0.0,2.6,14.0,22.0,1,,0,2018,5,22
3094,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,59.8,41.0,71.1,51.4,0.54,3.8,9.9,18.1,1,,0,2018,5,23
3095,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,52.8,30.0,73.0,32.1,0.0,2.8,8.0,,0,,0,2018,5,24
3096,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,61.9,46.9,75.9,48.9,0.0,6.9,14.0,25.1,1,,0,2018,5,25
3097,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.1,46.0,77.0,57.4,0.25,5.2,9.9,15.0,1,,0,2018,5,26
3098,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,59.9,51.1,73.0,56.9,0.2,3.2,9.9,,1,,0,2018,5,27
3099,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,62.5,51.1,78.1,56.8,0.12,5.0,8.0,15.0,1,,0,2018,5,28
3100,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.7,50.0,79.0,54.3,0.02,4.3,12.0,,1,,0,2018,5,29
3101,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.6,32.0,79.0,52.3,0.02,6.0,11.1,20.0,1,,0,2018,5,3
3102,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,62.7,37.0,84.9,48.8,0.01,4.0,11.1,,0,,0,2018,5,30
3103,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.8,52.0,77.0,58.7,0.0,7.4,15.9,24.1,0,,0,2018,5,31
3104,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,58.7,45.0,73.0,56.7,0.16,5.7,22.9,32.1,1,,0,2018,5,4
3105,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,53.3,41.0,73.0,39.0,0.6,10.6,19.0,28.0,0,,0,2018,5,5
3106,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,54.4,41.0,73.0,41.7,0.0,3.9,11.1,,0,,0,2018,5,6
3107,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,49.8,30.9,69.1,29.9,0.0,3.9,9.9,,0,,0,2018,5,7
3108,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,46.6,21.9,71.1,23.7,0.0,3.2,8.9,17.1,0,,0,2018,5,8
3109,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,53.2,27.0,78.1,34.9,0.0,2.9,12.0,17.1,0,,0,2018,5,9
3110,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,72.7,66.9,82.0,65.5,0.0,6.8,13.0,20.0,1,,0,2018,6,1
3111,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,51.3,30.0,71.1,34.6,0.0,2.8,9.9,,0,,0,2018,6,10
3112,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,51.4,30.0,70.0,33.0,0.0,4.2,13.0,15.9,0,,0,2018,6,11
3113,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.2,30.0,77.0,42.2,0.0,5.8,15.9,24.1,0,,0,2018,6,12
3114,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,62.2,48.9,73.0,55.1,0.0,6.3,13.0,21.0,1,,0,2018,6,13
3115,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,55.9,50.0,75.0,55.1,0.57,7.6,13.0,22.9,1,,0,2018,6,14
3116,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,57.3,48.2,69.1,49.3,0.26,2.8,8.0,,1,,0,2018,6,15
3117,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,58.3,37.0,77.0,45.8,0.1,2.7,8.0,,0,,0,2018,6,16
3118,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.0,37.0,82.0,50.0,0.0,3.7,12.0,15.0,0,,0,2018,6,17
3119,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,72.2,64.9,82.0,65.4,0.0,8.4,15.9,31.1,1,,0,2018,6,18
3120,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,61.6,51.1,82.0,54.0,0.54,5.1,9.9,18.1,1,,0,2018,6,19
3121,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,64.1,55.9,84.0,56.5,0.2,6.0,13.0,15.0,1,,0,2018,6,2
3122,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.1,36.0,73.0,45.8,0.0,3.3,8.0,,0,,0,2018,6,20
3123,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,58.4,36.0,73.0,46.1,0.01,3.2,7.0,,1,,0,2018,6,21
3124,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,55.3,30.9,77.0,39.0,0.0,2.4,8.0,,0,,0,2018,6,22
3125,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.6,51.1,63.0,52.8,0.01,1.9,5.1,,1,,0,2018,6,23
3126,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,60.1,51.1,66.0,57.5,0.08,2.4,6.0,,1,,0,2018,6,24
3127,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,58.0,48.9,66.0,48.7,0.07,4.6,11.1,15.9,1,,0,2018,6,25
3128,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,52.9,30.9,73.0,39.2,0.01,1.8,8.9,,0,,0,2018,6,26
3129,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.9,30.9,73.0,52.3,0.0,3.4,15.9,20.0,1,,0,2018,6,27
3130,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,62.6,43.0,72.0,61.6,0.78,2.0,6.0,,1,,0,2018,6,28
3131,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.9,57.9,81.0,61.2,0.05,5.5,11.1,15.0,0,,0,2018,6,29
3132,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.5,37.0,73.0,46.7,0.02,3.7,8.0,,0,,0,2018,6,3
3133,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,71.3,57.9,84.0,64.4,0.0,5.7,14.0,20.0,0,,0,2018,6,30
3134,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,53.0,37.0,73.0,49.1,0.37,8.3,15.0,20.0,1,,0,2018,6,4
3135,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,49.2,45.0,57.0,45.3,0.03,5.8,11.1,22.0,1,,0,2018,6,5
3136,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,52.7,46.0,59.0,49.0,0.27,1.2,5.1,,1,,0,2018,6,6
3137,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,54.5,41.0,66.9,48.1,0.0,4.7,14.0,20.0,0,,0,2018,6,7
3138,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,58.3,41.0,69.1,46.2,0.0,3.1,6.0,,0,,0,2018,6,8
3139,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,54.0,34.0,71.1,41.9,0.0,3.5,9.9,15.0,0,,0,2018,6,9
3140,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,80.0,57.9,91.9,71.4,0.0,4.0,8.0,,0,,0,2018,7,1
3141,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.4,44.1,84.0,56.3,0.0,3.4,8.0,17.1,1,,0,2018,7,10
3142,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,61.6,41.0,81.0,46.5,0.01,3.0,8.0,15.9,0,,0,2018,7,11
3143,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,60.5,39.9,79.0,47.0,0.0,3.1,8.9,19.0,0,,0,2018,7,12
3144,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,62.1,39.9,81.0,47.6,0.0,1.6,7.0,,0,,0,2018,7,13
3145,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.8,61.0,77.0,61.7,0.0,3.6,11.1,15.0,1,,0,2018,7,14
3146,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,72.2,57.9,84.9,62.5,0.03,3.7,7.0,,0,,0,2018,7,15
3147,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.0,44.6,88.0,55.0,0.0,2.1,8.0,18.1,0,,0,2018,7,16
3148,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,70.8,64.9,75.9,64.7,0.04,4.7,14.0,21.0,1,,0,2018,7,17
3149,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,60.0,43.0,77.0,47.1,0.27,3.7,9.9,,0,,0,2018,7,18
3150,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.8,35.1,77.0,45.3,0.0,2.8,9.9,,0,,0,2018,7,19
3151,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,76.5,61.0,91.9,68.1,0.0,4.5,24.1,35.0,1,,0,2018,7,2
3152,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,64.3,35.1,86.0,48.7,0.0,2.8,8.9,18.1,0,,0,2018,7,20
3153,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.5,41.0,86.0,50.3,0.0,3.8,11.1,,0,,0,2018,7,21
3154,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.1,45.0,82.9,56.7,0.0,7.5,14.0,25.1,0,,0,2018,7,22
3155,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,73.6,69.1,79.0,66.6,0.0,7.0,12.0,15.0,1,,0,2018,7,23
3156,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,73.8,69.1,80.1,66.9,0.07,8.6,12.0,21.0,1,,0,2018,7,24
3157,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,72.6,64.9,80.1,66.0,0.02,8.6,15.9,24.1,1,,0,2018,7,25
3158,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,69.5,64.0,80.1,63.1,2.06,4.0,9.9,17.1,1,,0,2018,7,26
3159,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.8,54.0,80.1,60.9,0.05,4.5,15.0,21.0,1,,0,2018,7,27
3160,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,62.3,46.4,73.9,56.2,0.01,3.6,9.9,15.9,0,,0,2018,7,28
3161,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,64.9,46.9,75.0,54.1,0.01,4.9,8.9,,1,,0,2018,7,29
3162,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,76.0,66.9,84.9,64.7,0.36,4.6,7.0,,0,,0,2018,7,3
3163,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.0,45.0,79.0,52.9,0.0,2.9,7.0,15.0,0,,0,2018,7,30
3164,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.3,45.0,79.0,59.8,0.03,1.3,6.0,,1,,0,2018,7,31
3165,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,71.2,48.9,91.0,57.1,0.0,2.0,8.0,,0,,0,2018,7,4
3166,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,74.4,48.9,91.0,66.3,0.0,4.6,11.1,18.1,0,,0,2018,7,5
3167,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.5,57.0,89.1,60.7,0.34,7.7,14.0,22.9,1,,0,2018,7,6
3168,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,55.2,34.0,73.9,43.9,0.15,2.3,8.9,15.0,0,,0,2018,7,7
3169,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,61.5,34.0,79.0,49.6,0.0,4.4,13.0,18.1,0,,0,2018,7,8
3170,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.2,41.0,84.0,49.5,0.0,4.8,11.1,20.0,0,,0,2018,7,9
3171,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.9,57.0,77.0,63.2,0.01,3.9,11.1,19.0,1,,0,2018,8,1
3172,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,65.0,55.9,77.0,55.2,1.27,2.5,8.0,,1,,0,2018,8,10
3173,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,58.3,39.0,78.1,50.8,0.0,1.2,6.0,,0,,0,2018,8,11
3174,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,67.8,59.0,79.0,61.3,0.0,3.5,8.9,17.1,0,,0,2018,8,12
3175,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.6,54.0,80.1,60.9,0.0,2.1,8.0,,0,,0,2018,8,13
3176,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.7,54.0,80.1,64.5,0.06,2.9,11.1,,1,,0,2018,8,14
3177,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.9,60.1,79.0,65.2,0.48,3.7,19.0,33.0,1,,0,2018,8,15
3178,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,67.0,60.1,79.0,61.1,0.63,2.6,8.0,15.9,1,,0,2018,8,16
3179,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.0,52.0,75.9,62.1,0.02,2.5,12.0,18.1,1,,0,2018,8,17
3180,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,64.7,52.0,73.0,61.6,0.35,4.3,9.9,,1,,0,2018,8,18
3181,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,59.4,42.1,75.9,50.5,0.03,2.7,8.0,,0,,0,2018,8,19
3182,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,69.2,57.0,75.9,66.3,0.08,5.1,11.1,18.1,1,,0,2018,8,2
3183,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,60.5,42.1,78.1,51.7,0.0,1.8,8.0,,0,,0,2018,8,20
3184,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,59.8,43.0,78.1,54.8,0.0,3.8,9.9,14.0,0,,0,2018,8,21
3185,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,64.8,45.0,73.0,61.1,0.0,8.3,15.9,26.0,1,,0,2018,8,22
3186,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,56.9,37.9,71.1,47.8,0.18,3.9,9.9,15.9,0,,0,2018,8,23
3187,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,61.8,37.9,79.0,54.6,0.0,4.2,9.9,,0,,0,2018,8,24
3188,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,61.6,46.0,79.0,52.3,0.0,3.8,12.0,19.0,0,,0,2018,8,25
3189,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.0,46.9,79.0,59.5,0.0,4.4,12.0,15.9,1,,0,2018,8,26
3190,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.2,53.1,75.9,64.0,0.06,4.2,7.0,,0,,0,2018,8,27
3191,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,73.6,57.0,81.0,68.4,0.0,6.8,17.1,28.0,0,,0,2018,8,28
3192,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,72.5,61.0,86.0,68.1,0.0,5.9,20.0,36.9,1,,0,2018,8,29
3193,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,67.4,59.0,75.0,64.6,0.03,1.4,5.1,,0,,0,2018,8,3
3194,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.2,54.0,70.0,60.3,0.34,3.7,8.0,,1,,0,2018,8,30
3195,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,54.8,36.0,73.9,49.0,0.06,2.5,7.0,,0,,0,2018,8,31
3196,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,67.7,59.0,82.0,64.6,0.02,2.7,13.0,22.0,1,,0,2018,8,4
3197,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,69.6,54.0,86.0,61.3,0.43,3.1,7.0,,0,,0,2018,8,5
3198,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,72.5,54.0,86.0,64.3,0.0,5.3,12.0,18.1,0,,0,2018,8,6
3199,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,69.6,55.0,86.0,66.6,0.09,4.8,17.1,25.1,1,,0,2018,8,7
3200,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,67.0,55.0,79.0,63.1,0.05,1.2,5.1,,1,,0,2018,8,8
3201,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,69.8,64.9,77.0,62.8,0.08,4.2,9.9,17.1,1,,0,2018,8,9
3202,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,67.0,63.0,75.0,61.8,0.0,7.4,14.0,20.0,0,,0,2018,9,1
3203,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,45.7,26.1,57.9,41.4,0.0,3.0,8.9,18.1,1,,0,2018,9,10
3204,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,59.3,53.1,68.0,57.6,0.77,3.1,8.9,17.1,1,,0,2018,9,11
3205,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,62.2,54.0,69.1,59.6,0.13,1.1,6.0,,0,,0,2018,9,12
3206,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.0,50.0,78.1,56.6,0.0,2.2,7.0,,0,,0,2018,9,13
3207,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,59.7,42.1,80.1,53.0,0.0,1.5,7.0,,0,,0,2018,9,14
3208,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.4,48.2,82.0,57.8,0.0,1.5,6.0,,0,,0,2018,9,15
3209,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.8,48.9,82.9,61.9,0.0,2.1,8.9,,0,,0,2018,9,16
3210,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,66.5,51.8,80.1,58.7,0.0,4.8,13.0,19.0,0,,0,2018,9,17
3211,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,65.8,57.9,75.0,62.1,0.0,2.6,7.0,,0,,0,2018,9,18
3212,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,57.5,48.2,64.0,51.5,0.0,4.5,11.1,14.0,0,,0,2018,9,19
3213,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,67.8,60.1,78.1,65.1,0.0,7.0,13.0,21.0,0,,0,2018,9,2
3214,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,47.9,33.1,61.0,44.6,0.0,3.3,7.0,,0,,0,2018,9,20
3215,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,60.4,52.0,69.1,58.5,0.52,10.1,21.0,27.0,1,,0,2018,9,21
3216,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,54.9,39.0,70.0,46.6,0.5,7.7,22.0,29.9,0,,0,2018,9,22
3217,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,43.5,28.9,64.0,35.5,0.0,2.2,6.0,,0,,0,2018,9,23
3218,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,46.7,33.1,62.1,38.1,0.0,5.5,8.0,,0,,0,2018,9,24
3219,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,51.3,33.1,63.0,47.2,0.06,5.7,13.0,20.0,1,,0,2018,9,25
3220,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,63.4,48.0,68.0,62.7,0.31,8.8,15.0,20.0,1,,0,2018,9,26
3221,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,50.3,35.1,68.0,44.9,1.31,2.3,8.0,14.0,0,,0,2018,9,27
3222,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,54.0,35.1,64.0,50.8,0.14,4.8,11.1,15.9,1,,0,2018,9,28
3223,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,49.2,43.0,64.0,44.4,0.02,5.3,9.9,18.1,1,,0,2018,9,29
3224,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,73.7,61.0,84.9,68.9,0.0,6.5,14.0,22.9,1,,0,2018,9,3
3225,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,44.2,30.9,57.0,39.1,0.01,3.1,9.9,15.0,0,,0,2018,9,30
3226,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,69.3,57.0,84.9,62.8,0.37,2.8,7.0,,0,,0,2018,9,4
3227,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,68.7,53.1,88.0,61.7,0.0,4.5,11.1,19.0,0,,0,2018,9,5
3228,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,70.3,53.1,88.0,65.6,0.04,5.0,9.9,18.1,1,,0,2018,9,6
3229,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,54.9,39.9,73.0,47.0,0.03,1.6,7.0,,0,,0,2018,9,7
3230,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,49.6,39.9,71.1,39.3,0.0,3.4,8.9,17.1,0,,0,2018,9,8
3231,726228,94740,ADIRONDACK REGIONAL ARPT,NY,44.385,-74.207,42.7,26.1,62.1,34.5,0.0,3.4,9.9,15.9,0,,0,2018,9,9
6154,725180,14735,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799,0.9,-9.9,10.9,-11.7,0.0,7.0,15.9,25.1,0,3.1,0,2018,1,1
6155,725180,14735,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799,25.7,10.0,37.0,14.9,0.0,4.6,14.0,19.0,0,3.1,1,2018,1,10
6156,725180,14735,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799,41.4,36.0,50.0,30.7,0.0,10.7,15.9,22.0,0,1.2,0,2018,1,11
6157,725180,14735,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799,54.8,37.0,63.0,50.4,0.0,12.1,15.9,27.0,1,2.0,0,2018,1,12
6158,725180,14735,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799,30.7,12.9,,24.8,0.96,13.1,22.0,31.1,1,1.2,1,2018,1,13
6159,725180,14735,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799,8.8,3.0,16.0,-3.1,0.06,8.3,19.0,22.9,0,1.2,0,2018,1,14
6160,725180,14735,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799,10.5,3.0,21.0,-0.3,0.0,4.5,7.0,,0,1.2,0,2018,1,15
6161,725180,14735,ALBANY INTERNATIONAL AIRPORT,NY,42.747,-73.799,20.2,5.0,30.0,12.5,0.02,2.4,9.9,,0,1.2,1,2018,1,16
